licence_id,date,type,destination,iso2,item,quantity,refused,unused,temporary,incorporation,known_revoked,revocation_date,implied_rating,implied_military,year
12831,2009-07-13,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2009
12878,2009-07-14,SIEL,Israel,IL,components for ground based radars,,0,,0,1,0,,ML5,1,2009
12916,2009-07-15,SIEL,Israel,IL,components for sniper rifles,,0,,0,0,0,,ML1,1,2009
12918,2009-07-15,SIEL,Israel,IL,components for military aero-engines,,0,,0,1,0,,ML10,1,2009
12984,2009-07-17,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2009
13083,2009-07-22,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2009
13083,2009-07-22,SIEL,Israel,IL,technology for the development of unmanned air vehicles,,0,,0,1,0,,ML22,1,2009
13129,2009-07-23,SIEL,Israel,IL,components for naval communications equipment,,0,,0,0,0,,ML9,1,2009
13129,2009-07-23,SIEL,Israel,IL,components for naval radars,,0,,0,0,0,,ML5,1,2009
13129,2009-07-23,SIEL,Israel,IL,components for naval radars,,0,,0,0,0,,ML5,1,2009
13129,2009-07-23,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2009
13129,2009-07-23,SIEL,Israel,IL,technology for the production of anti-ship missiles,,0,,0,0,0,,ML22,1,2009
13132,2009-07-23,SIEL,Israel,IL,components for optical target surveillance equipment,,0,,0,1,0,,ML5,1,2009
13307,2009-07-29,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,0,0,,ML11,1,2009
13425,2009-08-04,SIEL,Israel,IL,components for ground based radars,,0,,0,0,0,,ML5,1,2009
13468,2009-08-05,SIEL,Israel,IL,small arms ammunition,,0,,0,0,0,,ML3,1,2009
13502,2009-08-06,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2009
13502,2009-08-06,SIEL,Israel,IL,components for military electronic equipment,,0,,0,0,0,,ML11,1,2009
13502,2009-08-06,SIEL,Israel,IL,ground vehicle military communications equipment,,0,,1,0,0,,ML6,1,2009
13534,2009-08-07,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2009
13566,2009-08-10,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2009
13688,2009-08-12,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,1,0,,ML11,1,2009
13732,2009-08-13,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2009
13732,2009-08-13,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2009
13829,2009-08-17,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
13871,2009-08-18,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
13903,2009-08-19,SIEL,Israel,IL,components for military navigation equipment,,0,,0,1,0,,ML11,1,2009
13940,2009-08-20,SIEL,Israel,IL,software for the use of training equipment for electronic warfare equipment,,0,,0,0,0,,ML21,1,2009
13971,2009-08-21,SIEL,Israel,IL,unfinished products for air-to-surface missiles,,0,,0,0,0,,ML16,1,2009
13991,2009-08-24,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,0,0,,ML11,1,2009
13992,2009-08-24,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,1,0,,ML10,1,2009
13992,2009-08-24,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,1,0,,ML10,1,2009
14029,2009-08-25,SIEL,Israel,IL,electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
14075,2009-08-26,SIEL,Israel,IL,blank ammunition,,0,,0,0,0,,ML3,1,2009
14076,2009-08-26,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2009
14105,2009-08-27,SIEL,Israel,IL,components for ground based radars,,0,,0,0,0,,ML5,1,2009
14105,2009-08-27,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2009
14106,2009-08-27,SIEL,Israel,IL,equipment for the production of military aero-engines,,0,,0,0,0,,ML18,1,2009
14154,2009-09-02,SIEL,Israel,IL,electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
14155,2009-09-02,SIEL,Israel,IL,components for military aircraft head-up displays,,0,,0,1,0,,ML10,1,2009
14305,2009-09-08,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2009
14609,2009-09-18,SIEL,Israel,IL,components for airborne surveillance equipment,,0,,0,1,0,,ML10,1,2009
14609,2009-09-18,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,1,0,,ML11,1,2009
14643,2009-09-21,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
14643,2009-09-21,SIEL,Israel,IL,components for military utility helicopters,,0,,0,1,0,,ML10,1,2009
14672,2009-09-22,SIEL,Israel,IL,military communications equipment,,0,,1,0,0,,ML11,1,2009
14672,2009-09-22,SIEL,Israel,IL,remote ground sensor systems,,0,,1,0,0,,ML11,1,2009
14673,2009-09-22,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
14731,2009-09-24,SIEL,Israel,IL,components for electronic countermeasures equipment,,0,,0,1,0,,ML5,1,2009
14769,2009-09-25,SIEL,Israel,IL,components for guided missile detection equipment,,0,,0,1,0,,ML4,1,2009
14769,2009-09-25,SIEL,Israel,IL,components for naval radars,,0,,0,1,0,,ML5,1,2009
14801,2009-09-28,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
14802,2009-09-28,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2009
14836,2009-09-29,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2009
14836,2009-09-29,SIEL,Israel,IL,test equipment for electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
14878,2009-09-30,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2009
14879,2009-09-30,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2009
14879,2009-09-30,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,1,0,,ML11,1,2009
14879,2009-09-30,SIEL,Israel,IL,components for naval electrical equipment,,0,,0,1,0,,ML9,1,2009
14879,2009-09-30,SIEL,Israel,IL,components for naval electronic equipment,,0,,0,1,0,,ML9,1,2009
14879,2009-09-30,SIEL,Israel,IL,components for naval radars,,0,,0,1,0,,ML5,1,2009
14879,2009-09-30,SIEL,Israel,IL,components for optical target surveillance equipment,,0,,0,1,0,,ML5,1,2009
14918,2009-10-01,SIEL,Israel,IL,armoured plate,,0,,0,0,0,,ML13,1,2009
14919,2009-10-01,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
14919,2009-10-01,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2009
15029,2009-10-05,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2009
15029,2009-10-05,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
15070,2009-10-06,SIEL,Israel,IL,components for naval electronic equipment,,0,,0,1,0,,ML9,1,2009
15124,2009-10-07,SIEL,Israel,IL,components for airborne targeting equipment,,0,,0,0,0,,ML5,1,2009
15126,2009-10-07,SIEL,Israel,IL,components for airborne targeting equipment,,0,,0,1,0,,ML5,1,2009
15169,2009-10-08,SIEL,Israel,IL,equipment for the production of military transport aircraft,,0,,0,0,0,,ML18,1,2009
15332,2009-10-15,SIEL,Israel,IL,components for military firing sets,,0,,0,0,0,,ML4,1,2009
15332,2009-10-15,SIEL,Israel,IL,military firing sets,,0,,0,0,0,,ML4,1,2009
15368,2009-10-16,SIEL,Israel,IL,components for NBC filters,,0,,0,0,0,,ML7,1,2009
15369,2009-10-16,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,1,0,,ML11,1,2009
15414,2009-10-19,SIEL,Israel,IL,components for optical target acquisition equipment,,0,,0,1,0,,ML5,1,2009
15456,2009-10-20,SIEL,Israel,IL,components for military electronic equipment,,0,,0,0,0,,ML11,1,2009
15456,2009-10-20,SIEL,Israel,IL,pyrotechnic signalling devices,,0,,0,0,0,,ML4,1,2009
15489,2009-10-21,SIEL,Israel,IL,components for aircraft radars,,0,,0,0,0,,ML5,1,2009
15489,2009-10-21,SIEL,Israel,IL,naval electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
15774,2009-11-02,SIEL,Israel,IL,components for ground based radars,,0,,0,0,0,,ML5,1,2009
15851,2009-11-04,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,0,0,,ML11,1,2009
15913,2009-11-06,SIEL,Israel,IL,components for airborne refuelling equipment,,0,,0,1,0,,ML10,1,2009
15938,2009-11-09,SIEL,Israel,IL,components for military transport aircraft,,0,,0,0,0,,ML10,1,2009
15938,2009-11-09,SIEL,Israel,IL,equipment for the use of military infrared/thermal imaging equipment,,0,,1,0,0,,ML11,1,2009
16031,2009-11-12,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,0,0,,ML11,1,2009
16031,2009-11-12,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2009
16033,2009-11-12,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2009
16216,2009-11-19,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2009
16294,2009-11-23,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2009
16493,2009-12-01,SIEL,Israel,IL,components for airborne surveillance equipment,,0,,0,1,0,,ML10,1,2009
16546,2009-12-03,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,0,0,,ML11,1,2009
16547,2009-12-03,SIEL,Israel,IL,components for naval radars,,0,,0,1,0,,ML5,1,2009
16547,2009-12-03,SIEL,Israel,IL,components for optical target acquisition equipment,,0,,0,1,0,,ML5,1,2009
16598,2009-12-04,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
16639,2009-12-07,SIEL,Israel,IL,equipment for the use of military communications equipment,,0,,0,0,0,,PL5017,1,2009
16639,2009-12-07,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2009
16639,2009-12-07,SIEL,Israel,IL,software for the use of military electronic equipment,,0,,0,0,0,,ML21,1,2009
16639,2009-12-07,SIEL,Israel,IL,technology for the use of software for the use of military electronic equipment,,0,,0,0,0,,ML22,1,2009
16640,2009-12-07,SIEL,Israel,IL,components for naval radars,,0,,0,1,0,,ML5,1,2009
16676,2009-12-08,SIEL,Israel,IL,components for naval radars,,0,,0,1,0,,ML5,1,2009
16710,2009-12-09,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
16801,2009-12-14,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2009
16801,2009-12-14,SIEL,Israel,IL,components for military navigation equipment,,0,,0,1,0,,ML11,1,2009
16827,2009-12-15,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2009
16893,2009-12-17,SIEL,Israel,IL,components for aircraft radars,,0,,0,0,0,,ML5,1,2009
16930,2009-12-18,SIEL,Israel,IL,general military vehicle components,,0,,0,0,0,,ML6,1,2009
16989,2009-12-22,SIEL,Israel,IL,components for launching/control equipment for surface-to-air missiles,,0,,0,0,0,,ML4,1,2009
16990,2009-12-22,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2009
17037,2009-12-23,SIEL,Israel,IL,components for military transport aircraft,,0,,0,0,0,,ML10,1,2009
17483,2010-01-19,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2010
17520,2010-01-20,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2010
17567,2010-01-21,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2010
17706,2010-01-26,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2010
17748,2010-01-27,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2010
17791,2010-01-28,SIEL,Israel,IL,components for large calibre artillery ammunition,,0,,0,1,0,,ML3,1,2010
17872,2010-02-01,SIEL,Israel,IL,blank ammunition,,0,,0,0,0,,ML3,1,2010
17872,2010-02-01,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2010
17872,2010-02-01,SIEL,Israel,IL,weapon sights,,0,,1,0,0,,ML1,1,2010
17872,2010-02-01,SIEL,Israel,IL,weapon sights,,0,,1,0,0,,ML2,1,2010
17874,2010-02-01,SIEL,Israel,IL,military aero-engines,,0,,0,1,0,,ML10,1,2010
17905,2010-02-02,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2010
17972,2010-02-04,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
18008,2010-02-05,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
18008,2010-02-05,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
18008,2010-02-05,SIEL,Israel,IL,components for military aero-engines,,0,,0,1,0,,ML10,1,2010
18065,2010-02-09,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2010
18096,2010-02-10,SIEL,Israel,IL,components for helmet mounted display equipment,,0,,0,1,0,,ML11,1,2010
18123,2010-02-11,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2010
18142,2010-02-12,SIEL,Israel,IL,components for military aircraft head-up displays,,0,,0,1,0,,ML10,1,2010
18239,2010-02-17,SIEL,Israel,IL,components for tanks,,0,,0,0,0,,ML6,1,2010
18278,2010-02-18,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2010
18374,2010-02-22,SIEL,Israel,IL,components for optical target surveillance equipment,,0,,0,1,0,,ML5,1,2010
18582,2010-02-26,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2010
18726,2010-03-04,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
18776,2010-03-05,SIEL,Israel,IL,components for military electronic equipment,,0,,1,0,0,,ML11,1,2010
18778,2010-03-05,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2010
18857,2010-03-09,SIEL,Israel,IL,components for optical target acquisition equipment,,0,,0,1,0,,ML5,1,2010
18899,2010-03-10,SIEL,Israel,IL,components for military transport aircraft,,0,,0,0,0,,ML10,1,2010
18997,2010-03-15,SIEL,Israel,IL,components for equipment for the development of electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
18999,2010-03-15,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
19163,2010-03-19,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
19215,2010-03-22,SIEL,Israel,IL,laser rangefinders,,0,,0,0,0,,ML5,1,2010
19215,2010-03-22,SIEL,Israel,IL,software for the use of test equipment for attack alerting/warning equipment,,0,,0,0,0,,ML21,1,2010
19215,2010-03-22,SIEL,Israel,IL,test equipment for attack alerting/warning equipment,,0,,0,0,0,,ML11,1,2010
19436,2010-03-26,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2010
19475,2010-03-29,SIEL,Israel,IL,small arms ammunition,,0,,0,0,0,,ML3,1,2010
19790,2010-04-08,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2010
19790,2010-04-08,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2010
19790,2010-04-08,SIEL,Israel,IL,software for the use of training equipment for electronic warfare equipment,,0,,0,0,0,,ML21,1,2010
19919,2010-04-13,SIEL,Israel,IL,components for NBC clothing,,0,,0,0,0,,ML7,1,2010
19958,2010-04-15,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2010
19959,2010-04-15,SIEL,Israel,IL,components for aircraft radars,,0,,0,1,0,,ML5,1,2010
20047,2010-04-19,SIEL,Israel,IL,components for weapon sights,,0,,0,0,0,,ML5,1,2010
20047,2010-04-19,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2010
20048,2010-04-19,SIEL,Israel,IL,components for optical target acquisition equipment,,0,,0,1,0,,ML5,1,2010
20137,2010-04-21,SIEL,Israel,IL,chemical agent detection equipment,,0,,0,0,0,,ML7,1,2010
20137,2010-04-21,SIEL,Israel,IL,components for chemical agent detection equipment,,0,,0,0,0,,ML7,1,2010
20137,2010-04-21,SIEL,Israel,IL,technology for the use of chemical agent detection equipment,,0,,0,0,0,,ML22,1,2010
20256,2010-04-26,SIEL,Israel,IL,components for military transport aircraft,,0,,0,0,0,,ML10,1,2010
20308,2010-04-27,SIEL,Israel,IL,components for weapon sights,,0,,0,1,0,,ML5,1,2010
20441,2010-04-29,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
20531,2010-05-04,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
20532,2010-05-04,SIEL,Israel,IL,components for control equipment for unmanned air vehicles,,0,,0,1,0,,ML10,1,2010
20564,2010-05-05,SIEL,Israel,IL,military communications equipment,,0,,0,1,0,,ML11,1,2010
20564,2010-05-05,SIEL,Israel,IL,military electronic equipment,,0,,0,1,0,,ML11,1,2010
20617,2010-05-06,SIEL,Israel,IL,components for ground based radars,,0,,0,1,0,,ML5,1,2010
20746,2010-05-11,SIEL,Israel,IL,military aero-engines,,0,,0,1,0,,ML10,1,2010
20789,2010-05-12,SIEL,Israel,IL,components for all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,PL5035,1,2010
20790,2010-05-12,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
20966,2010-05-18,SIEL,Israel,IL,components for military distress signalling equipment,,0,,0,0,0,,ML11,1,2010
20966,2010-05-18,SIEL,Israel,IL,military distress signalling equipment,,0,,0,0,0,,ML11,1,2010
21028,2010-05-19,SIEL,Israel,IL,aerial target equipment,,0,,0,0,0,,ML14,1,2010
21028,2010-05-19,SIEL,Israel,IL,components for aerial target equipment,,0,,0,0,0,,ML14,1,2010
21028,2010-05-19,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
21028,2010-05-19,SIEL,Israel,IL,components for missile scoring equipment,,0,,0,0,0,,ML14,1,2010
21028,2010-05-19,SIEL,Israel,IL,control equipment for decoying equipment for torpedoes,,0,,0,0,0,,ML11,1,2010
21028,2010-05-19,SIEL,Israel,IL,decoy flares,,0,,0,0,0,,ML4,1,2010
21028,2010-05-19,SIEL,Israel,IL,signal flares,,0,,0,0,0,,ML4,1,2010
21028,2010-05-19,SIEL,Israel,IL,technology for the use of control equipment for decoying equipment for torpedoes,,0,,0,0,0,,ML22,1,2010
21091,2010-05-20,OITCL,Israel,IL,oxidisers,,0,,0,0,0,,ML8,1,2010
21092,2010-05-20,SIEL,Israel,IL,components for optical target surveillance equipment,,0,,0,1,0,,ML5,1,2010
21092,2010-05-20,SIEL,Israel,IL,equipment for the production of naval engines,,0,,0,1,0,,ML18,1,2010
21187,2010-05-24,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
21189,2010-05-24,SIEL,Israel,IL,components for equipment for the development of electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
21189,2010-05-24,SIEL,Israel,IL,electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
21233,2010-05-25,SIEL,Israel,IL,test models for the development of general naval vessel components,,0,,0,0,0,,ML17,1,2010
21273,2010-05-26,SIEL,Israel,IL,chemical agent detection equipment,,0,,1,0,0,,ML7,1,2010
21273,2010-05-26,SIEL,Israel,IL,components for chemical agent detection equipment,,0,,1,0,0,,PL5017,1,2010
21273,2010-05-26,SIEL,Israel,IL,equipment for the use of chemical agent detection equipment,,0,,1,0,0,,ML11,1,2010
21273,2010-05-26,SIEL,Israel,IL,software for the use of chemical agent detection equipment,,0,,1,0,0,,ML21,1,2010
21274,2010-05-26,SIEL,Israel,IL,components for military aircraft head-up displays,,0,,0,1,0,,ML10,1,2010
21328,2010-05-27,SIEL,Israel,IL,components for naval radars,,0,,0,0,0,,ML11,1,2010
21329,2010-05-27,SIEL,Israel,IL,components for optical target acquisition equipment,,0,,0,1,0,,ML5,1,2010
21459,2010-06-02,SIEL,Israel,IL,components for optical target surveillance equipment,,0,,0,1,0,,ML5,1,2010
21778,2010-06-10,SIEL,Israel,IL,electronic warfare equipment,,0,,0,0,0,,ML11,1,2010
21938,2010-06-14,SIEL,Israel,IL,components for naval gun mountings,,0,,0,1,0,,ML9,1,2010
21976,2010-06-15,SIEL,Israel,IL,components for guided missile decoying equipment,,0,,0,1,0,,ML4,1,2010
22023,2010-06-16,SIEL,Israel,IL,components for naval radars,,0,,0,1,0,,ML5,1,2010
22069,2010-06-17,SIEL,Israel,IL,components for training equipment for electronic warfare equipment,,0,,0,0,0,,ML14,1,2010
22071,2010-06-17,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2010
22144,2010-06-21,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2010
22182,2010-06-22,SIEL,Israel,IL,general naval vessel components,,0,,0,1,0,,ML9,1,2010
22262,2010-06-24,SIEL,Israel,IL,components for military transport aircraft,,0,,0,0,0,,ML10,1,2010
22311,2010-06-25,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2010
22313,2010-06-25,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,1,0,,ML10,1,2010
22357,2010-06-28,SIEL,Israel,IL,components for airborne electronic warfare equipment,,0,,0,1,0,,ML11,1,2010
