licence_id,date,type,destination,iso2,rating,military,refused,unused,count,value,year
87401,2016-02-25,SIEL,Israel,IL,ML17,1,0,,1,353.0,2016
87401,2016-02-25,SIEL,Israel,IL,ML22,1,0,,1,0.0,2016
87458,2016-02-26,SIEL,Israel,IL,ML5,1,0,,1,7376.0,2016
87661,2016-03-02,SIEL,Israel,IL,ML13,1,0,,1,180.0,2016
87760,2016-03-04,SIEL,Israel,IL,ML15,1,0,,1,16395.0,2016
87784,2016-03-05,SIEL,Israel,IL,ML5,1,0,,1,5500.0,2016
87815,2016-03-07,SIEL,Israel,IL,ML10,1,0,,1,18719.0,2016
87872,2016-03-08,SIEL,Israel,IL,ML6,1,0,,1,2484.0,2016
87872,2016-03-08,SIEL,Israel,IL,ML18,1,0,,1,2000.0,2016
87874,2016-03-08,SIEL,Israel,IL,ML10,1,0,,1,9038.0,2016
88261,2016-03-16,SIEL,Israel,IL,ML10,1,0,,1,3773.0,2016
88305,2016-03-17,SIEL,Israel,IL,ML5,1,0,,1,4596.0,2016
88341,2016-03-18,SIEL,Israel,IL,ML4,1,0,,1,300000.0,2016
88341,2016-03-18,SIEL,Israel,IL,ML6,1,0,,1,190566.0,2016
88341,2016-03-18,SIEL,Israel,IL,ML11,1,0,,1,1200000.0,2016
88364,2016-03-19,SIEL,Israel,IL,ML10,1,0,,1,3948.0,2016
88397,2016-03-21,SIEL,Israel,IL,ML9,1,0,,1,9670.0,2016
88471,2016-03-22,SIEL,Israel,IL,ML9,1,0,,1,7488.0,2016
88773,2016-03-30,SIEL,Israel,IL,ML10,1,0,,3,25607.0,2016
88826,2016-03-31,SIEL,Israel,IL,ML21,1,0,,1,2000.0,2016
88828,2016-03-31,SIEL,Israel,IL,ML5,1,0,,1,9000.0,2016
88828,2016-03-31,SIEL,Israel,IL,ML10,1,0,,1,70897.0,2016
88828,2016-03-31,SIEL,Israel,IL,ML11,1,0,,1,165000.0,2016
88865,2016-04-01,SIEL,Israel,IL,ML10,1,0,,1,4884000.0,2016
88865,2016-04-01,SIEL,Israel,IL,ML11,1,0,,1,11000.0,2016
88866,2016-04-01,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2016
88929,2016-04-05,SIEL,Israel,IL,ML5,1,0,,1,4000.0,2016
88930,2016-04-05,SIEL,Israel,IL,ML5,1,0,,2,17500.0,2016
88964,2016-04-06,SIEL,Israel,IL,ML17,1,0,,1,5100.0,2016
88964,2016-04-06,SIEL,Israel,IL,ML21,1,0,,1,2000.0,2016
88966,2016-04-06,SIEL,Israel,IL,ML11,1,0,,1,12425.0,2016
89005,2016-04-07,SIEL,Israel,IL,ML6,1,0,,1,26230.0,2016
89053,2016-04-08,SIEL,Israel,IL,ML6,1,0,,1,15000.0,2016
89086,2016-04-10,SIEL,Israel,IL,ML5,1,0,,1,4500.0,2016
89146,2016-04-12,SIEL,Israel,IL,ML7,1,0,,1,42350.0,2016
89217,2016-04-14,SIEL,Israel,IL,ML5,1,0,,1,22000.0,2016
89218,2016-04-14,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2016
89286,2016-04-15,SIEL,Israel,IL,ML5,1,0,,2,11000.0,2016
89362,2016-04-18,SIEL,Israel,IL,ML5,1,0,,2,9000.0,2016
89362,2016-04-18,SIEL,Israel,IL,ML9,1,0,,1,12553.0,2016
89397,2016-04-19,SIEL,Israel,IL,ML6,1,0,,1,155000.0,2016
89475,2016-04-21,SIEL,Israel,IL,ML6,1,0,,1,155000.0,2016
89476,2016-04-21,SIEL,Israel,IL,ML5,1,0,,1,12950.0,2016
89476,2016-04-21,SIEL,Israel,IL,PL5017,1,0,,1,7040.0,2016
89869,2016-04-28,SIEL,Israel,IL,ML11,1,0,,1,7328465.0,2016
89870,2016-04-28,SIEL,Israel,IL,ML5,1,0,,1,4000.0,2016
89964,2016-04-29,SIEL,Israel,IL,ML5,1,0,,1,3500.0,2016
90081,2016-05-04,SIEL,Israel,IL,ML6,1,0,,1,32000.0,2016
90083,2016-05-04,SIEL,Israel,IL,ML5,1,0,,2,8000.0,2016
90140,2016-05-05,SIEL,Israel,IL,ML5,1,0,,1,11198.0,2016
90141,2016-05-05,SIEL,Israel,IL,ML10,1,0,,1,5697.0,2016
90206,2016-05-06,SIEL,Israel,IL,ML10,1,0,,1,9495.0,2016
90260,2016-05-08,SIEL,Israel,IL,ML5,1,0,,1,8000.0,2016
90287,2016-05-09,SIEL,Israel,IL,ML5,1,0,,1,120000.0,2016
90287,2016-05-09,SIEL,Israel,IL,ML11,1,0,,2,0.0,2016
90332,2016-05-10,SIEL,Israel,IL,ML5,1,0,,1,8000.0,2016
90332,2016-05-10,SIEL,Israel,IL,ML10,1,0,,1,51000000.0,2016
90382,2016-05-11,SIEL,Israel,IL,ML11,1,0,,1,17000.0,2016
90428,2016-05-12,SIEL,Israel,IL,ML17,1,0,,1,5800.0,2016
90430,2016-05-12,SIEL,Israel,IL,ML5,1,0,,1,17000.0,2016
90514,2016-05-16,SIEL,Israel,IL,ML10,1,0,,1,64800.0,2016
90567,2016-05-17,SIEL,Israel,IL,ML5,1,0,,1,7000.0,2016
90728,2016-05-23,SIEL,Israel,IL,ML10,1,0,,1,72834.0,2016
90892,2016-05-26,SIEL,Israel,IL,ML5,1,0,,1,80000.0,2016
90893,2016-05-26,SIEL,Israel,IL,ML10,1,0,,1,1970.0,2016
90965,2016-05-31,SIEL,Israel,IL,ML3,1,0,,1,6360.0,2016
90965,2016-05-31,SIEL,Israel,IL,ML10,1,0,,1,237500.0,2016
91002,2016-06-01,SIEL,Israel,IL,ML10,1,0,,1,878.0,2016
91002,2016-06-01,SIEL,Israel,IL,ML22,1,0,,1,0.0,2016
91003,2016-06-01,SIEL,Israel,IL,ML11,1,0,,1,329987.0,2016
91053,2016-06-02,SIEL,Israel,IL,ML10,1,0,,1,25547.0,2016
91131,2016-06-06,SIEL,Israel,IL,ML11,1,0,,2,26093.0,2016
91132,2016-06-06,SIEL,Israel,IL,ML10,1,0,,1,7950.0,2016
91132,2016-06-06,SIEL,Israel,IL,ML11,1,0,,2,34548.0,2016
91171,2016-06-07,SIEL,Israel,IL,ML5,1,0,,3,44870.0,2016
91171,2016-06-07,SIEL,Israel,IL,ML11,1,0,,2,15255.0,2016
91209,2016-06-08,SIEL,Israel,IL,ML18,1,0,,1,6548.0,2016
91255,2016-06-09,SIEL,Israel,IL,ML11,1,0,,1,3880.0,2016
91257,2016-06-09,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2016
91414,2016-06-15,SIEL,Israel,IL,ML10,1,0,,1,233951.0,2016
91414,2016-06-15,SIEL,Israel,IL,PL5001,1,0,,1,242250.0,2016
91416,2016-06-15,SIEL,Israel,IL,ML11,1,0,,1,20898.0,2016
91452,2016-06-16,SIEL,Israel,IL,ML9,1,0,,1,449.0,2016
91526,2016-06-20,SIEL,Israel,IL,ML10,1,0,,1,716.0,2016
91526,2016-06-20,SIEL,Israel,IL,ML18,1,0,,1,20000.0,2016
91920,2016-06-30,SIEL,Israel,IL,ML5,1,0,,1,2230.0,2016
91922,2016-06-30,SIEL,Israel,IL,ML5,1,0,,1,28760.0,2016
91976,2016-07-01,SIEL,Israel,IL,ML10,1,0,,1,56154.0,2016
91977,2016-07-01,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2016
92353,2016-07-13,SIEL,Israel,IL,ML9,1,0,,1,108420.0,2016
92385,2016-07-14,SIEL,Israel,IL,ML11,1,0,,1,850000.0,2016
92385,2016-07-14,SIEL,Israel,IL,ML22,1,0,,1,100000.0,2016
92465,2016-07-16,SIEL,Israel,IL,ML4,1,0,,1,90578.0,2016
92638,2016-07-21,SIEL,Israel,IL,ML7,1,0,,1,1000.0,2016
92640,2016-07-21,SIEL,Israel,IL,ML5,1,0,,1,86000.0,2016
92717,2016-07-25,SIEL,Israel,IL,ML14,1,0,,1,244206.0,2016
92717,2016-07-25,SIEL,Israel,IL,ML21,1,0,,1,0.0,2016
92767,2016-07-26,SIEL,Israel,IL,ML10,1,0,,1,3962.0,2016
92767,2016-07-26,SIEL,Israel,IL,ML11,1,0,,1,2498.0,2016
92808,2016-07-27,SIEL,Israel,IL,ML11,1,0,,1,3200.0,2016
92809,2016-07-27,SIEL,Israel,IL,ML5,1,0,,1,2221.0,2016
92931,2016-08-01,SIEL,Israel,IL,ML17,1,0,,1,13524.0,2016
92957,2016-08-02,SIEL,Israel,IL,ML11,1,0,,1,60481.0,2016
93042,2016-08-04,SIEL,Israel,IL,ML11,1,0,,1,3406.0,2016
93189,2016-08-10,SIEL,Israel,IL,ML11,1,0,,1,148000.0,2016
93190,2016-08-10,SITL,Israel,IL,ML1,1,0,,1,49716.0,2016
93190,2016-08-10,SITL,Israel,IL,ML2,1,0,,1,2052.0,2016
93190,2016-08-10,SITL,Israel,IL,ML5,1,0,,1,34371.0,2016
93190,2016-08-10,SITL,Israel,IL,ML6,1,0,,1,14877.0,2016
93190,2016-08-10,SITL,Israel,IL,ML13,1,0,,1,51300.0,2016
93190,2016-08-10,SITL,Israel,IL,ML22,1,0,,1,513.0,2016
93190,2016-08-10,SITL,Israel,IL,PL5017,1,0,,1,13810.0,2016
93238,2016-08-11,SIEL,Israel,IL,ML10,1,0,,1,14600.0,2016
93468,2016-08-17,SIEL,Israel,IL,ML11,1,0,,1,2727.0,2016
93678,2016-08-25,SIEL,Israel,IL,ML10,1,0,,1,191450.0,2016
93801,2016-08-31,SIEL,Israel,IL,ML10,1,0,,1,23106.0,2016
93801,2016-08-31,SIEL,Israel,IL,ML11,1,0,,1,47518.0,2016
93801,2016-08-31,SIEL,Israel,IL,ML14,1,0,,1,133930.0,2016
93910,2016-09-05,SIEL,Israel,IL,ML4,1,0,,1,729.0,2016
93910,2016-09-05,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2016
94027,2016-09-08,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2016
94027,2016-09-08,SIEL,Israel,IL,ML10,1,0,,1,10340000.0,2016
94095,2016-09-09,SIEL,Israel,IL,ML9,1,0,,1,42936.0,2016
94164,2016-09-12,SIEL,Israel,IL,ML4,1,0,,1,3117.0,2016
94164,2016-09-12,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2016
94164,2016-09-12,SIEL,Israel,IL,ML9,1,0,,1,1619.0,2016
94253,2016-09-14,SIEL,Israel,IL,ML4,1,0,,1,280000.0,2016
94253,2016-09-14,SIEL,Israel,IL,ML10,1,0,,1,14875.0,2016
94254,2016-09-14,SIEL,Israel,IL,ML5,1,0,,1,4000.0,2016
94254,2016-09-14,SIEL,Israel,IL,ML11,1,0,,1,10000.0,2016
94365,2016-09-16,SIEL,Israel,IL,ML10,1,0,,1,1160.0,2016
94472,2016-09-20,SIEL,Israel,IL,ML11,1,0,,1,18808.0,2016
94645,2016-09-23,SIEL,Israel,IL,ML11,1,0,,2,35500.0,2016
94645,2016-09-23,SIEL,Israel,IL,ML14,1,0,,1,150000.0,2016
94645,2016-09-23,SIEL,Israel,IL,ML18,1,0,,1,13650.0,2016
94645,2016-09-23,SIEL,Israel,IL,ML21,1,0,,1,0.0,2016
94645,2016-09-23,SIEL,Israel,IL,ML22,1,0,,1,0.0,2016
94681,2016-09-26,SIEL,Israel,IL,ML5,1,0,,1,8000.0,2016
94719,2016-09-27,SIEL,Israel,IL,ML10,1,0,,1,35039.0,2016
94760,2016-09-28,SIEL,Israel,IL,ML10,1,0,,2,22640.0,2016
94825,2016-09-29,SIEL,Israel,IL,ML9,1,0,,1,3046.0,2016
94984,2016-10-04,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2016
94984,2016-10-04,SIEL,Israel,IL,ML10,1,0,,1,20523.0,2016
95065,2016-10-06,SIEL,Israel,IL,ML5,1,0,,1,11457.0,2016
95065,2016-10-06,SIEL,Israel,IL,ML10,1,0,,1,25207.0,2016
95167,2016-10-10,SIEL,Israel,IL,ML11,1,0,,1,6225.0,2016
95203,2016-10-11,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2016
95315,2016-10-14,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2016
95421,2016-10-18,SIEL,Israel,IL,ML10,1,0,,1,750000.0,2016
95423,2016-10-18,SIEL,Israel,IL,ML10,1,0,,1,8000.0,2016
95557,2016-10-21,SIEL,Israel,IL,ML11,1,0,,1,22765.0,2016
95559,2016-10-21,SIEL,Israel,IL,ML11,1,0,,1,111986.0,2016
95746,2016-10-27,SIEL,Israel,IL,ML1,1,0,,1,3800.0,2016
95795,2016-10-28,SIEL,Israel,IL,ML19,1,0,,1,1200000.0,2016
96038,2016-11-04,SIEL,Israel,IL,ML18,1,0,,1,6760.0,2016
96114,2016-11-08,SIEL,Israel,IL,ML3,1,0,,1,3785.0,2016
96114,2016-11-08,SIEL,Israel,IL,ML4,1,0,,1,12000.0,2016
96115,2016-11-08,SIEL,Israel,IL,ML5,1,0,,1,34512.0,2016
96302,2016-11-14,SIEL,Israel,IL,ML10,1,0,,1,221646.0,2016
96350,2016-11-15,SIEL,Israel,IL,ML4,1,0,,1,2103.0,2016
96430,2016-11-17,SIEL,Israel,IL,ML11,1,0,,1,15500.0,2016
96811,2016-11-28,SIEL,Israel,IL,ML18,1,0,,1,400.0,2016
96914,2016-11-30,SIEL,Israel,IL,ML4,1,0,,1,1149130.0,2016
96965,2016-12-01,SIEL,Israel,IL,ML4,1,0,,1,25762.0,2016
96965,2016-12-01,SIEL,Israel,IL,ML9,1,0,,1,14712.0,2016
97030,2016-12-02,SIEL,Israel,IL,ML22,1,0,,1,100.0,2016
97528,2016-12-15,SIEL,Israel,IL,ML3,1,0,,1,8600.0,2016
97705,2016-12-20,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2016
97807,2016-12-21,SIEL,Israel,IL,ML9,1,0,,1,2757.0,2016
98074,2017-01-04,SIEL,Israel,IL,ML4,1,0,,3,307783.0,2017
98074,2017-01-04,SIEL,Israel,IL,ML11,1,0,,1,60481.0,2017
98181,2017-01-06,SIEL,Israel,IL,ML1,1,0,,1,18624.0,2017
98181,2017-01-06,SIEL,Israel,IL,ML4,1,0,,1,3201.0,2017
98183,2017-01-06,SIEL,Israel,IL,ML11,1,0,,1,15500.0,2017
98313,2017-01-10,SIEL,Israel,IL,ML9,1,0,,1,10694.0,2017
98398,2017-01-11,SIEL,Israel,IL,ML10,1,0,,1,5260.0,2017
98508,2017-01-13,SIEL,Israel,IL,ML10,1,0,,1,5885.0,2017
98586,2017-01-16,SIEL,Israel,IL,ML4,1,0,,1,734537.0,2017
98586,2017-01-16,SIEL,Israel,IL,ML5,1,0,,1,788757.0,2017
98586,2017-01-16,SIEL,Israel,IL,ML9,1,0,,1,1882.0,2017
98586,2017-01-16,SIEL,Israel,IL,ML10,1,0,,1,20800000.0,2017
98688,2017-01-18,SIEL,Israel,IL,ML5,1,0,,1,50100.0,2017
98746,2017-01-19,SIEL,Israel,IL,ML5,1,0,,1,11128.0,2017
98806,2017-01-20,SIEL,Israel,IL,ML11,1,0,,1,22197.0,2017
98878,2017-01-23,SIEL,Israel,IL,ML5,1,0,,1,850000.0,2017
98878,2017-01-23,SIEL,Israel,IL,ML11,1,0,,1,40000.0,2017
98990,2017-01-25,SIEL,Israel,IL,ML6,1,0,,1,1250.0,2017
99055,2017-01-26,SIEL,Israel,IL,ML9,1,0,,1,12153.0,2017
99057,2017-01-26,SIEL,Israel,IL,ML10,1,0,,1,29150.0,2017
99057,2017-01-26,SIEL,Israel,IL,ML11,1,0,,1,12425.0,2017
99123,2017-01-27,SIEL,Israel,IL,ML11,1,0,,1,66375.0,2017
99199,2017-01-30,SIEL,Israel,IL,ML9,1,0,,1,19880.0,2017
99489,2017-02-02,SIEL,Israel,IL,ML10,1,0,,1,134646.0,2017
99534,2017-02-03,SIEL,Israel,IL,ML5,1,0,,1,1017000.0,2017
99586,2017-02-06,SIEL,Israel,IL,ML10,1,0,,1,4582.0,2017
99992,2017-02-14,SIEL,Israel,IL,ML11,1,0,,1,49708.0,2017
100034,2017-02-15,SIEL,Israel,IL,ML10,1,0,,1,39016.0,2017
100071,2017-02-16,SIEL,Israel,IL,ML11,1,0,,1,22765.0,2017
100072,2017-02-16,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2017
100246,2017-02-22,SIEL,Israel,IL,ML6,1,0,,1,6000.0,2017
100321,2017-02-23,SIEL,Israel,IL,ML10,1,0,,1,7061.0,2017
100389,2017-02-24,SIEL,Israel,IL,ML10,1,0,,1,35000.0,2017
100389,2017-02-24,SIEL,Israel,IL,ML11,1,0,,1,11570.0,2017
100390,2017-02-24,SIEL,Israel,IL,ML7,1,0,,1,12100.0,2017
100390,2017-02-24,SIEL,Israel,IL,ML11,1,0,,1,6000.0,2017
100390,2017-02-24,SIEL,Israel,IL,ML17,1,0,,1,100.0,2017
100501,2017-02-28,SIEL,Israel,IL,ML22,1,0,,1,1183.0,2017
100683,2017-03-06,SIEL,Israel,IL,ML11,1,0,,1,22440.0,2017
100683,2017-03-06,SIEL,Israel,IL,ML22,1,0,,1,16201.0,2017
100770,2017-03-08,SIEL,Israel,IL,ML9,1,0,,1,4486.0,2017
100912,2017-03-13,SIEL,Israel,IL,ML9,1,0,,1,14969.0,2017
100979,2017-03-15,SIEL,Israel,IL,ML5,1,0,,1,1732802.0,2017
101073,2017-03-17,SIEL,Israel,IL,ML11,1,0,,1,61800.0,2017
101075,2017-03-17,SIEL,Israel,IL,ML5,1,0,,1,228915.0,2017
101180,2017-03-21,SIEL,Israel,IL,ML7,1,0,,1,1565.0,2017
101181,2017-03-21,SIEL,Israel,IL,ML5,1,0,,1,3819.0,2017
101388,2017-03-27,SIEL,Israel,IL,ML4,1,0,,1,1702.0,2017
101388,2017-03-27,SIEL,Israel,IL,ML11,1,0,,1,6377.0,2017
101390,2017-03-27,SIEL,Israel,IL,ML11,1,0,,1,3400.0,2017
101390,2017-03-27,SIEL,Israel,IL,ML21,1,0,,1,0.0,2017
101621,2017-04-03,SIEL,Israel,IL,ML5,1,0,,1,11457.0,2017
101664,2017-04-04,SIEL,Israel,IL,ML9,1,0,,1,15993.0,2017
101709,2017-04-05,SIEL,Israel,IL,ML10,1,0,,1,1760000.0,2017
101771,2017-04-06,SIEL,Israel,IL,ML5,1,0,,1,59500.0,2017
101893,2017-04-10,SIEL,Israel,IL,ML9,1,0,,1,58742.0,2017
101932,2017-04-11,SIEL,Israel,IL,ML9,1,0,,2,173345.0,2017
102046,2017-04-13,SIEL,Israel,IL,ML11,1,0,,1,2970.0,2017
102048,2017-04-13,SIEL,Israel,IL,ML5,1,0,,1,15640.0,2017
102120,2017-04-18,SIEL,Israel,IL,ML5,1,0,,1,10174.0,2017
102120,2017-04-18,SIEL,Israel,IL,ML19,1,0,,1,940000.0,2017
102225,2017-04-20,SIEL,Israel,IL,ML5,1,0,,1,2970.0,2017
102380,2017-04-25,SIEL,Israel,IL,ML5,1,0,,1,100000.0,2017
102428,2017-04-26,SIEL,Israel,IL,ML1,1,0,,1,440.0,2017
102428,2017-04-26,SIEL,Israel,IL,ML10,1,0,,1,12500.0,2017
102490,2017-04-27,SIEL,Israel,IL,ML5,1,0,,1,200000.0,2017
102490,2017-04-27,SIEL,Israel,IL,ML15,1,0,,1,37000.0,2017
102588,2017-05-02,SIEL,Israel,IL,ML4,1,0,,1,924.0,2017
102725,2017-05-05,SIEL,Israel,IL,ML10,1,0,,1,240950.0,2017
102726,2017-05-05,SIEL,Israel,IL,ML1,1,0,,1,138312.0,2017
102956,2017-05-15,SITL,Israel,IL,ML3,1,0,,1,88092.0,2017
102956,2017-05-15,SITL,Israel,IL,ML4,1,0,,1,14139.0,2017
102956,2017-05-15,SITL,Israel,IL,ML14,1,0,,1,53.0,2017
103000,2017-05-16,SIEL,Israel,IL,ML10,1,0,,1,55000.0,2017
103049,2017-05-17,SIEL,Israel,IL,ML11,1,0,,1,734.0,2017
103049,2017-05-17,SIEL,Israel,IL,ML13,1,0,,1,145500.0,2017
103140,2017-05-19,SIEL,Israel,IL,ML9,1,0,,1,112.0,2017
103141,2017-05-19,SIEL,Israel,IL,ML5,1,0,,2,41640.0,2017
103173,2017-05-21,SIEL,Israel,IL,ML10,1,0,,1,23073.0,2017
103194,2017-05-22,SIEL,Israel,IL,ML4,1,0,,1,5841.0,2017
103194,2017-05-22,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2017
103282,2017-05-24,SIEL,Israel,IL,ML4,1,0,,1,25000.0,2017
103320,2017-05-25,SIEL,Israel,IL,ML9,1,0,,1,27656.0,2017
103355,2017-05-26,SIEL,Israel,IL,ML17,1,0,,1,410.0,2017
103574,2017-06-05,SIEL,Israel,IL,ML5,1,0,,1,750000.0,2017
103613,2017-06-06,SIEL,Israel,IL,ML15,1,0,,1,36529.0,2017
103650,2017-06-07,SIEL,Israel,IL,ML9,1,0,,1,28000.0,2017
103650,2017-06-07,SIEL,Israel,IL,ML22,1,0,,1,80000.0,2017
103732,2017-06-08,SIEL,Israel,IL,ML10,1,0,,2,24500.0,2017
103805,2017-06-09,SIEL,Israel,IL,ML9,1,0,,1,64194.0,2017
103862,2017-06-12,SIEL,Israel,IL,ML11,1,0,,1,196236.0,2017
103911,2017-06-13,SIEL,Israel,IL,ML1,1,0,,1,8656.0,2017
103911,2017-06-13,SIEL,Israel,IL,ML3,1,0,,1,9490.0,2017
103951,2017-06-14,SIEL,Israel,IL,ML15,1,0,,1,144632.0,2017
103952,2017-06-14,SIEL,Israel,IL,ML7,1,0,,1,4382.0,2017
104103,2017-06-19,SIEL,Israel,IL,ML10,1,0,,1,134646.0,2017
104262,2017-06-21,SIEL,Israel,IL,ML10,1,0,,1,173543.0,2017
104317,2017-06-22,SIEL,Israel,IL,ML3,1,0,,1,70000.0,2017
104317,2017-06-22,SIEL,Israel,IL,ML4,1,0,,1,86.0,2017
104437,2017-06-27,SIEL,Israel,IL,ML6,1,0,,1,3000.0,2017
104439,2017-06-27,SIEL,Israel,IL,ML5,1,0,,1,26645.0,2017
104505,2017-06-28,SIEL,Israel,IL,ML11,1,0,,1,41796.0,2017
104573,2017-06-29,SIEL,Israel,IL,ML9,1,0,,1,1215.0,2017
104632,2017-06-30,SIEL,Israel,IL,ML11,1,0,,1,10000.0,2017
104912,2017-07-07,SIEL,Israel,IL,ML11,1,0,,1,80000.0,2017
104914,2017-07-07,SIEL,Israel,IL,ML9,1,0,,1,3492.0,2017
104950,2017-07-10,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2017
104951,2017-07-10,SIEL,Israel,IL,ML10,1,0,,1,4920.0,2017
105158,2017-07-14,SIEL,Israel,IL,ML10,1,0,,1,9066.0,2017
105350,2017-07-20,SIEL,Israel,IL,ML10,1,0,,1,99400.0,2017
105421,2017-07-24,SIEL,Israel,IL,ML10,1,0,,1,6105.0,2017
105529,2017-07-26,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2017
105529,2017-07-26,SIEL,Israel,IL,ML10,1,0,,2,3366.0,2017
105642,2017-07-28,SIEL,Israel,IL,ML5,1,0,,1,400000.0,2017
105643,2017-07-28,SIEL,Israel,IL,ML5,1,0,,1,25000.0,2017
105643,2017-07-28,SIEL,Israel,IL,ML11,1,0,,1,3244.0,2017
105899,2017-08-03,SIEL,Israel,IL,ML9,1,0,,1,4082.0,2017
106028,2017-08-07,SIEL,Israel,IL,ML10,1,0,,1,5700.0,2017
106029,2017-08-07,SIEL,Israel,IL,ML5,1,0,,1,7000.0,2017
106275,2017-08-14,SIEL,Israel,IL,ML13,1,0,,1,64500.0,2017
106460,2017-08-17,SIEL,Israel,IL,ML5,1,0,,1,7500.0,2017
106460,2017-08-17,SIEL,Israel,IL,ML9,1,0,,1,5618.0,2017
106550,2017-08-21,SIEL,Israel,IL,ML18,1,0,,1,5220.0,2017
106644,2017-08-23,SIEL,Israel,IL,ML11,1,0,,1,12142.0,2017
106646,2017-08-23,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2017
106810,2017-08-30,SIEL,Israel,IL,ML5,1,0,,1,5694.0,2017
106893,2017-09-01,SIEL,Israel,IL,ML6,1,0,,1,1873.0,2017
106969,2017-09-05,SIEL,Israel,IL,ML10,1,0,,1,178.0,2017
107225,2017-09-12,SIEL,Israel,IL,ML4,1,0,,1,1402.0,2017
107579,2017-09-19,SIEL,Israel,IL,ML10,1,0,,2,34496.0,2017
107657,2017-09-20,SIEL,Israel,IL,ML9,1,0,,1,4486.0,2017
107716,2017-09-21,SIEL,Israel,IL,ML1,1,0,,1,363.0,2017
107781,2017-09-25,SIEL,Israel,IL,ML17,1,0,,1,290000.0,2017
107781,2017-09-25,SIEL,Israel,IL,ML22,1,0,,1,100.0,2017
107782,2017-09-25,SIEL,Israel,IL,ML15,1,0,,1,13470.0,2017
108038,2017-10-04,SIEL,Israel,IL,ML5,1,0,,1,42000.0,2017
108153,2017-10-09,SIEL,Israel,IL,ML4,1,0,,1,31654.0,2017
108267,2017-10-12,SIEL,Israel,IL,ML4,1,0,,1,177644.0,2017
108320,2017-10-13,SIEL,Israel,IL,ML5,1,0,,1,84000.0,2017
108433,2017-10-17,SIEL,Israel,IL,ML11,1,0,,1,12425.0,2017
108513,2017-10-18,SIEL,Israel,IL,ML10,1,0,,1,8162.0,2017
108513,2017-10-18,SIEL,Israel,IL,ML22,1,0,,1,182378000.0,2017
108514,2017-10-18,SIEL,Israel,IL,ML15,1,0,,1,74000.0,2017
108515,2017-10-18,SIEL,Israel,IL,ML5,1,0,,1,7000.0,2017
108646,2017-10-20,SIEL,Israel,IL,ML5,1,0,,1,27720.0,2017
108646,2017-10-20,SIEL,Israel,IL,ML19,1,0,,1,1400000.0,2017
108764,2017-10-25,SIEL,Israel,IL,ML10,1,0,,1,84240.0,2017
108885,2017-10-30,SIEL,Israel,IL,ML4,1,0,,1,935.0,2017
108885,2017-10-30,SIEL,Israel,IL,ML10,1,0,,1,163.0,2017
108885,2017-10-30,SIEL,Israel,IL,ML18,1,0,,1,9511.0,2017
108886,2017-10-30,SIEL,Israel,IL,ML10,1,0,,1,4000.0,2017
109021,2017-11-02,SIEL,Israel,IL,ML5,1,0,,1,9000.0,2017
109092,2017-11-06,SIEL,Israel,IL,ML18,1,0,,1,3975.0,2017
109166,2017-11-08,SIEL,Israel,IL,ML9,1,0,,1,54950.0,2017
109168,2017-11-08,SIEL,Israel,IL,ML6,1,0,,1,2244.0,2017
109214,2017-11-09,SIEL,Israel,IL,ML4,1,0,,1,16500.0,2017
109265,2017-11-10,SIEL,Israel,IL,ML10,1,0,,1,1109633.0,2017
109325,2017-11-14,SIEL,Israel,IL,ML10,1,0,,1,164760.0,2017
109325,2017-11-14,SIEL,Israel,IL,ML11,1,0,,1,20898.0,2017
109356,2017-11-15,SIEL,Israel,IL,ML1,1,0,,1,4410.0,2017
109411,2017-11-16,SIEL,Israel,IL,ML10,1,0,,1,185552.0,2017
109768,2017-11-27,SIEL,Israel,IL,ML10,1,0,,1,3019.0,2017
109770,2017-11-27,SIEL,Israel,IL,ML5,1,0,,2,28000.0,2017
109833,2017-11-28,SIEL,Israel,IL,ML5,1,0,,1,5287.0,2017
109935,2017-11-30,SIEL,Israel,IL,ML10,1,0,,1,163.0,2017
109935,2017-11-30,SIEL,Israel,IL,ML18,1,0,,1,46800.0,2017
110015,2017-12-04,SIEL,Israel,IL,ML9,1,0,,1,1463.0,2017
110074,2017-12-06,SIEL,Israel,IL,ML4,1,0,,1,755.0,2017
110136,2017-12-08,SIEL,Israel,IL,ML15,1,0,,1,36288.0,2017
110154,2017-12-09,SIEL,Israel,IL,ML5,1,0,,1,4824.0,2017
110154,2017-12-09,SIEL,Israel,IL,ML11,1,0,,1,46898.0,2017
110185,2017-12-11,SIEL,Israel,IL,ML8,1,0,,1,20.0,2017
